"","rg","ctr_n","ctr","yr","mn","sub","unit_type","unit_name","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2"
"737","Latin America","Mexico",52,1994,8,"sonora","Municipality","magdalena kino",246,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0436662483215332,-990,0.0436662483215332,-990,-990,-990,-990,-990,-990,-990,-990,-990
"738","Latin America","Mexico",52,1994,8,"sonora","Municipality","magdalena kino",246,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.517990684509277,-990,0.517990684509277,-990,-990,-990,-990,-990,-990,-990,-990,-990
"739","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",247,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.544175605773926,-990,0.544175605773926,-990,-990,-990,-990,-990,-990,-990,-990,-990
"740","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",247,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0544065713882446,-990,0.0544065713882446,-990,-990,-990,-990,-990,-990,-990,-990,-990
"741","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",247,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.335044593811035,-990,0.335044593811035,-990,-990,-990,-990,-990,-990,-990,-990,-990
"742","Latin America","Mexico",52,1994,8,"sonora","Municipality","guaymas",248,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.291175003051758,-990,0.291175003051758,-990,-990,-990,-990,-990,-990,-990,-990,-990
"743","Latin America","Mexico",52,1994,8,"sonora","Municipality","guaymas",248,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.227012805938721,-990,0.227012805938721,-990,-990,-990,-990,-990,-990,-990,-990,-990
"744","Latin America","Mexico",52,1994,8,"sonora","Municipality","guaymas",248,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.431594352722168,-990,0.431594352722168,-990,-990,-990,-990,-990,-990,-990,-990,-990
"745","Latin America","Mexico",52,1994,8,"sonora","Municipality","navojoa",249,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.187679443359375,-990,0.187679443359375,-990,-990,-990,-990,-990,-990,-990,-990,-990
"746","Latin America","Mexico",52,1994,8,"sonora","Municipality","navojoa",249,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.297478790283203,-990,0.297478790283203,-990,-990,-990,-990,-990,-990,-990,-990,-990
"747","Latin America","Mexico",52,1994,8,"sonora","Municipality","navojoa",249,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.473550491333008,-990,0.473550491333008,-990,-990,-990,-990,-990,-990,-990,-990,-990
"748","Latin America","Mexico",52,1994,8,"sonora","Municipality","san luis río c.",250,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.440377197265625,-990,0.440377197265625,-990,-990,-990,-990,-990,-990,-990,-990,-990
"749","Latin America","Mexico",52,1994,8,"sonora","Municipality","san luis río c.",250,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0601752328872681,-990,0.0601752328872681,-990,-990,-990,-990,-990,-990,-990,-990,-990
"750","Latin America","Mexico",52,1994,8,"sonora","Municipality","san luis río c.",250,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.434758758544922,-990,0.434758758544922,-990,-990,-990,-990,-990,-990,-990,-990,-990
"751","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",251,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.447287788391113,-990,0.447287788391113,-990,-990,-990,-990,-990,-990,-990,-990,-990
"752","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",251,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.0617317533493042,-990,0.0617317533493042,-990,-990,-990,-990,-990,-990,-990,-990,-990
"753","Latin America","Mexico",52,1994,8,"sonora","Municipality","hermosillo",251,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.428097457885742,-990,0.428097457885742,-990,-990,-990,-990,-990,-990,-990,-990,-990
"754","Latin America","Mexico",52,1994,8,"sonora","Municipality","cajeme",252,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.374134254455566,-990,0.374134254455566,-990,-990,-990,-990,-990,-990,-990,-990,-990
"755","Latin America","Mexico",52,1994,8,"sonora","Municipality","cajeme",252,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.205270824432373,-990,0.205270824432373,-990,-990,-990,-990,-990,-990,-990,-990,-990
"756","Latin America","Mexico",52,1994,8,"sonora","Municipality","cajeme",252,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.376240577697754,-990,0.376240577697754,-990,-990,-990,-990,-990,-990,-990,-990,-990
"757","Latin America","Mexico",52,1994,8,"tabasco","Municipality","villahermosa",253,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.155728492736816,-990,0.155728492736816,-990,-990,-990,-990,-990,-990,-990,-990,-990
"758","Latin America","Mexico",52,1994,8,"tabasco","Municipality","villahermosa",253,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.267687282562256,-990,0.267687282562256,-990,-990,-990,-990,-990,-990,-990,-990,-990
"759","Latin America","Mexico",52,1994,8,"tabasco","Municipality","villahermosa",253,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.543303680419922,-990,0.543303680419922,-990,-990,-990,-990,-990,-990,-990,-990,-990
"760","Latin America","Mexico",52,1994,8,"tabasco","Municipality","centla",254,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.0535708618164063,-990,0.0535708618164063,-990,-990,-990,-990,-990,-990,-990,-990,-990
"761","Latin America","Mexico",52,1994,8,"tabasco","Municipality","centla",254,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.324444389343262,-990,0.324444389343262,-990,-990,-990,-990,-990,-990,-990,-990,-990
"762","Latin America","Mexico",52,1994,8,"tabasco","Municipality","centla",254,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.602344207763672,-990,0.602344207763672,-990,-990,-990,-990,-990,-990,-990,-990,-990
"763","Latin America","Mexico",52,1994,8,"tabasco","Municipality","cárdenas",255,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.0362405824661255,-990,0.0362405824661255,-990,-990,-990,-990,-990,-990,-990,-990,-990
"764","Latin America","Mexico",52,1994,8,"tabasco","Municipality","cárdenas",255,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.412746238708496,-990,0.412746238708496,-990,-990,-990,-990,-990,-990,-990,-990,-990
"765","Latin America","Mexico",52,1994,8,"tabasco","Municipality","cárdenas",255,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.528115043640137,-990,0.528115043640137,-990,-990,-990,-990,-990,-990,-990,-990,-990
"766","Latin America","Mexico",52,1994,8,"tabasco","Municipality","comalcalco",256,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.0414553928375244,-990,0.0414553928375244,-990,-990,-990,-990,-990,-990,-990,-990,-990
"767","Latin America","Mexico",52,1994,8,"tabasco","Municipality","comalcalco",256,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.338127288818359,-990,0.338127288818359,-990,-990,-990,-990,-990,-990,-990,-990,-990
"768","Latin America","Mexico",52,1994,8,"tabasco","Municipality","comalcalco",256,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.59968448638916,-990,0.59968448638916,-990,-990,-990,-990,-990,-990,-990,-990,-990
"769","Latin America","Mexico",52,1994,8,"tabasco","Municipality","macuspana",257,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.0584908485412598,-990,0.0584908485412598,-990,-990,-990,-990,-990,-990,-990,-990,-990
"770","Latin America","Mexico",52,1994,8,"tabasco","Municipality","macuspana",257,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.334731750488281,-990,0.334731750488281,-990,-990,-990,-990,-990,-990,-990,-990,-990
"771","Latin America","Mexico",52,1994,8,"tabasco","Municipality","macuspana",257,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.584653549194336,-990,0.584653549194336,-990,-990,-990,-990,-990,-990,-990,-990,-990
"772","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","nuevo laredo",258,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.309711265563965,-990,0.309711265563965,-990,-990,-990,-990,-990,-990,-990,-990,-990
"773","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","nuevo laredo",258,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.181076335906982,-990,0.181076335906982,-990,-990,-990,-990,-990,-990,-990,-990,-990
"774","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","nuevo laredo",258,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.428943901062012,-990,0.428943901062012,-990,-990,-990,-990,-990,-990,-990,-990,-990
"775","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad reynosa",259,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.294428043365479,-990,0.294428043365479,-990,-990,-990,-990,-990,-990,-990,-990,-990
"776","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad reynosa",259,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.15343897819519,-990,0.15343897819519,-990,-990,-990,-990,-990,-990,-990,-990,-990
"777","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad reynosa",259,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.473212089538574,-990,0.473212089538574,-990,-990,-990,-990,-990,-990,-990,-990,-990
"778","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","matamoros",260,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.278441982269287,-990,0.278441982269287,-990,-990,-990,-990,-990,-990,-990,-990,-990
"779","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","matamoros",260,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.18216480255127,-990,0.18216480255127,-990,-990,-990,-990,-990,-990,-990,-990,-990
"780","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","matamoros",260,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.464540100097656,-990,0.464540100097656,-990,-990,-990,-990,-990,-990,-990,-990,-990
"781","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad victoria",261,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.315872116088867,-990,0.315872116088867,-990,-990,-990,-990,-990,-990,-990,-990,-990
"782","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad victoria",261,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.121739349365234,-990,0.121739349365234,-990,-990,-990,-990,-990,-990,-990,-990,-990
"783","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad victoria",261,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.530936164855957,-990,0.530936164855957,-990,-990,-990,-990,-990,-990,-990,-990,-990
"784","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","tampico",262,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.332472457885742,-990,0.332472457885742,-990,-990,-990,-990,-990,-990,-990,-990,-990
"785","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","tampico",262,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.220297546386719,-990,0.220297546386719,-990,-990,-990,-990,-990,-990,-990,-990,-990
"786","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","tampico",262,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.396115074157715,-990,0.396115074157715,-990,-990,-990,-990,-990,-990,-990,-990,-990
"787","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad madero",263,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.230361270904541,-990,0.230361270904541,-990,-990,-990,-990,-990,-990,-990,-990,-990
"788","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad madero",263,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.316780395507813,-990,0.316780395507813,-990,-990,-990,-990,-990,-990,-990,-990,-990
"789","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad madero",263,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.396040954589844,-990,0.396040954589844,-990,-990,-990,-990,-990,-990,-990,-990,-990
"790","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","río bravo",264,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.300370788574219,-990,0.300370788574219,-990,-990,-990,-990,-990,-990,-990,-990,-990
"791","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","río bravo",264,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.190418586730957,-990,0.190418586730957,-990,-990,-990,-990,-990,-990,-990,-990,-990
"792","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","río bravo",264,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.428404197692871,-990,0.428404197692871,-990,-990,-990,-990,-990,-990,-990,-990,-990
"793","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","san fernando",265,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.129626541137695,-990,0.129626541137695,-990,-990,-990,-990,-990,-990,-990,-990,-990
"794","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","san fernando",265,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.132012758255005,-990,0.132012758255005,-990,-990,-990,-990,-990,-990,-990,-990,-990
"795","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","san fernando",265,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.694721145629883,-990,0.694721145629883,-990,-990,-990,-990,-990,-990,-990,-990,-990
"796","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad mante",266,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.222719764709473,-990,0.222719764709473,-990,-990,-990,-990,-990,-990,-990,-990,-990
"797","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad mante",266,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.145112085342407,-990,0.145112085342407,-990,-990,-990,-990,-990,-990,-990,-990,-990
"798","Latin America","Mexico",52,1994,8,"tamaulipas","Municipality","ciudad mante",266,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.591489181518555,-990,0.591489181518555,-990,-990,-990,-990,-990,-990,-990,-990,-990
"799","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","tlaxcala",267,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.272975730895996,-990,0.272975730895996,-990,-990,-990,-990,-990,-990,-990,-990,-990
"800","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","tlaxcala",267,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.186272125244141,-990,0.186272125244141,-990,-990,-990,-990,-990,-990,-990,-990,-990
"801","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","tlaxcala",267,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.482450828552246,-990,0.482450828552246,-990,-990,-990,-990,-990,-990,-990,-990,-990
"802","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","apizaco",268,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.221541690826416,-990,0.221541690826416,-990,-990,-990,-990,-990,-990,-990,-990,-990
"803","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","apizaco",268,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.130509824752808,-990,0.130509824752808,-990,-990,-990,-990,-990,-990,-990,-990,-990
"804","Latin America","Mexico",52,1994,8,"tlaxcala","Municipality","apizaco",268,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.596854095458984,-990,0.596854095458984,-990,-990,-990,-990,-990,-990,-990,-990,-990
"805","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tantoyuca",269,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.142302198410034,-990,0.142302198410034,-990,-990,-990,-990,-990,-990,-990,-990,-990
"806","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tantoyuca",269,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.174832954406738,-990,0.174832954406738,-990,-990,-990,-990,-990,-990,-990,-990,-990
"807","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tantoyuca",269,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.576355056762695,-990,0.576355056762695,-990,-990,-990,-990,-990,-990,-990,-990,-990
"808","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tuxpan",270,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.22058256149292,-990,0.22058256149292,-990,-990,-990,-990,-990,-990,-990,-990,-990
"809","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tuxpan",270,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.14860671043396,-990,0.14860671043396,-990,-990,-990,-990,-990,-990,-990,-990,-990
"810","Latin America","Mexico",52,1994,8,"veracruz","Municipality","tuxpan",270,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.561873970031738,-990,0.561873970031738,-990,-990,-990,-990,-990,-990,-990,-990,-990
"811","Latin America","Mexico",52,1994,8,"veracruz","Municipality","poza rica",271,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.235749702453613,-990,0.235749702453613,-990,-990,-990,-990,-990,-990,-990,-990,-990
"812","Latin America","Mexico",52,1994,8,"veracruz","Municipality","poza rica",271,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.269260597229004,-990,0.269260597229004,-990,-990,-990,-990,-990,-990,-990,-990,-990
"813","Latin America","Mexico",52,1994,8,"veracruz","Municipality","poza rica",271,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.428733253479004,-990,0.428733253479004,-990,-990,-990,-990,-990,-990,-990,-990,-990
"814","Latin America","Mexico",52,1994,8,"veracruz","Municipality","papantla",272,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.114433708190918,-990,0.114433708190918,-990,-990,-990,-990,-990,-990,-990,-990,-990
"815","Latin America","Mexico",52,1994,8,"veracruz","Municipality","papantla",272,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.25141716003418,-990,0.25141716003418,-990,-990,-990,-990,-990,-990,-990,-990,-990
"816","Latin America","Mexico",52,1994,8,"veracruz","Municipality","papantla",272,"PRI",21,"Ernesto Zedillo",-990,-990,-990,-990,-990,-990,0.546831283569336,-990,0.546831283569336,-990,-990,-990,-990,-990,-990,-990,-990,-990
"817","Latin America","Mexico",52,1994,8,"veracruz","Municipality","misantla",273,"PAN",3,"Diego Fernández de Cevallos",-990,-990,-990,-990,-990,-990,0.110506916046143,-990,0.110506916046143,-990,-990,-990,-990,-990,-990,-990,-990,-990
"818","Latin America","Mexico",52,1994,8,"veracruz","Municipality","misantla",273,"PRD",9,"Cuauhtémoc Cárdenas",-990,-990,-990,-990,-990,-990,0.226829376220703,-990,0.226829376220703,-990,-990,-990,-990,-990,-990,-990,-990,-990
